route,comparison_group,baseline_avg_fare,baseline_avg_distance,baseline_distance_2,baseline_num_carriers,baseline_hhi,baseline_hub_route,baseline_n_legacy_carriers,baseline_legacy_carrier_share,baseline_n_lcc_carriers,baseline_avg_delay,baseline_delay_15_rate,baseline_cancellation_rate,baseline_avg_scheduled_flights,baseline_avg_seat_capacity,baseline_load_factor,baseline_route_size
11057-15304,Treated (Future Entry Routes),274.5551455026456,507,507,1,10000,1,1,100,0,10.680325479587426,21.68456127387117,0.6660879558557559,787,123604,89.01168246982299,110022
11066-10397,Control (Never-Treated Routes),168.93143011368298,447,447,3,6985.124438941459,1,1,81.96403956863699,1,11.834912625113862,18.067106188135362,0.7645951270629425,885,126099,78.24328503794638,98664
11066-10693,Control (Never-Treated Routes),127.98581213307234,337,337,1,10000,1,0,0,1,13.326093191426576,26.7261475812196,0.5388614927514299,166,24604,74.60169078198668,18355
11066-10821,Control (Never-Treated Routes),137.32954415954413,337,337,1,10000,1,0,0,1,13.603623844319225,26.645893211087667,0.7851669114706419,405,57581,65.5789236032719,37761
11066-11057,Control (Never-Treated Routes),258.20707933399797,347,347,2,5923.635943319788,1,1,28.51004951937081,0,15.045372983025699,23.0988884091484,3.7733628404603246,359,31688,86.67003281999494,27464
11066-11292,Treated (Future Entry Routes),253.38950486459808,1154,1154,3,6875.150302380004,0,0,0,1,17.826493393634006,32.656211493211224,3.3360642899542263,141,15582,84.75163650365806,13206
11066-11298,Control (Never-Treated Routes),213.74284499054824,926,926,1,10000,1,1,100,0,15.187410683060435,22.080212262141856,5.142442055411277,373,51310,78.82284155135451,40444
11066-11433,Control (Never-Treated Routes),220.148,155,155,1,10000,1,0,0,0,13.735960508797323,16.614816179664015,0.5388614927514299,79,3950,73.11392405063292,2888
11066-11618,Control (Never-Treated Routes),352.5598214285714,463,463,1,10000,1,0,0,0,21.178571520669518,31.19821012193108,5.774463586992267,183,9150,68.45901639344262,6264
11066-11697,Control (Never-Treated Routes),187.85592213114757,973,973,1,10000,0,0,0,1,11.776503528426748,21.714797834406262,0.5388614927514299,69,8073,86.96890870803914,7021
11066-12264,Control (Never-Treated Routes),230.26647990882446,299,299,2,6986.203067932798,1,0,0,0,18.31292021966987,25.463113283048443,2.43759566996662,155,8118,79.7610248829761,6475
11066-12266,Control (Never-Treated Routes),359.05901577819867,986,986,2,7659.4029995997635,1,0,0,0,17.814778603048246,26.30528464228437,1.2055281594180967,298,15360,89.56380208333333,13757
11066-12478,Control (Never-Treated Routes),282.3625792907989,483,483,2,6574.505426731945,0,0,0,0,22.231437062522513,31.10556567309261,3.4555281594180967,235,12974,58.97949745645137,7652
11066-12889,Treated (Future Entry Routes),214.7163208241353,1771,1771,1,10000,1,0,0,1,11.295774112914724,20.65571199271173,0.5388614927514299,182,30058,81.5024286379666,24498
11066-12892,Control (Never-Treated Routes),264.70515393628443,1995,1995,2,5015.436763497141,0,2,100,0,15.20195835420535,28.552602336410576,0.5388614927514299,188,29172,68.04812834224599,19851
11066-12953,Control (Never-Treated Routes),276.0255327211242,479,479,2,7003.029737981415,0,0,0,0,18.105383687302105,26.517243624494817,5.671604855583288,536,28347,56.29872649663103,15959
11066-13204,Treated (Future Entry Routes),167.42786742937687,802,802,2,7755.657923012495,0,0,0,2,12.302324784465394,19.35549831749805,0.9555281594180965,239,34137,81.62111491929578,27863
11066-13232,Control (Never-Treated Routes),132.85218072289146,283,283,1,10000,1,0,0,1,13.944350694895114,31.073518287896455,0.7502779832376882,472,68437,75.37443195932025,51584
11066-13303,Control (Never-Treated Routes),196.94707165109034,990,990,1,10000,1,0,0,0,17.60130907781545,24.429511426280044,1.085309580183124,182,9082,86.90817000660648,7893
11066-13487,Control (Never-Treated Routes),290.39653289478576,626,626,2,5053.631984826554,1,1,44.82158398607485,0,8.532905402677594,12.703138250664297,0.5388614927514299,267,19871,80.95214131145892,16086
11066-13930,Control (Never-Treated Routes),163.61443129559456,296,296,3,5619.709382880424,0,1,23.395961145194274,0,18.085195618431882,26.548477402107913,3.4452124077137554,907,55463,84.64021059084435,46944
11066-14107,Control (Never-Treated Routes),235.05620141778067,1670,1670,2,5273.40451061307,0,1,61.69197396963124,1,9.211439756810611,21.289426862304765,0.9279665511171888,256,34434,87.02154846953593,29965
11066-14635,Treated (Future Entry Routes),189.87456582633058,930,930,1,10000,0,0,0,1,18.202297462061026,29.3039146299854,1.156145443368714,161,18837,82.4653607262303,15534
11066-15016,Control (Never-Treated Routes),137.88226907630525,409,409,1,10000,1,0,0,1,10.547571698045644,24.264448934782003,0.5388614927514299,162,23174,73.56951756278588,17049
11066-15304,Treated (Future Entry Routes),180.43063790921198,829,829,2,5837.235111886963,0,0,0,2,17.456248897024594,27.842695491776944,1.1376638879610108,166,22062,79.09980962741365,17451
11067-11298,Control (Never-Treated Routes),284.11545454545455,693,693,1,10000,1,0,0,0,29.744210292120144,27.080056878595073,6.033366987256924,86,4288,83.2089552238806,3568
11067-13930,Control (Never-Treated Routes),178.93239999999997,135,135,1,10000,1,0,0,0,12.998672555973059,16.44373325118165,6.31205736904009,457,22088,86.9114451285766,19197
11076-13930,Control (Never-Treated Routes),159.63808823529408,359,359,1,10000,1,0,0,0,26.490744501160727,32.22357946054235,9.777991927534037,168,8416,71.82747148288973,6045
11109-10397,Treated (Future Entry Routes),218.63644444444446,1184,1184,1,10000,1,1,100,0,10.433136750277363,9.117250454250188,0.5388614927514299,91,14538,85.0254505434035,12361
11109-11292,Control (Never-Treated Routes),154.5,73,73,1,10000,1,0,0,0,16.161894821759113,20.690316962948526,3.7572522973491314,461,26742,75.04300351506993,20068
11109-11298,Control (Never-Treated Routes),184.11258278145698,592,592,1,10000,1,1,100,0,14.31155149961417,16.295859944635453,6.233622312796988,415,57130,70.73516541221775,40411
11109-12264,Treated (Future Entry Routes),315.35121951219526,1463,1463,1,10000,1,0,0,0,7.972880340020952,13.012244349244078,2.7610837149736525,88,5808,78.34022038567493,4550
11109-12266,Control (Never-Treated Routes),255.661440633047,809,809,2,6944.537061899267,1,0,0,0,22.729940248913078,28.252599351864628,2.363679010999605,272,14704,85.90179542981502,12631
11109-13930,Treated (Future Entry Routes),271.3092824165274,911,911,2,7845.360886130594,1,0,0,0,16.245900051884476,21.458535228418867,1.9229445377341292,285,17642,80.7674866795148,14249
11109-14771,Treated (Future Entry Routes),281.6820224719101,964,964,1,10000,1,0,0,0,16.7382361452644,22.773257368684067,0.5388614927514299,90,4564,65.16213847502192,2974
11109-14869,Control (Never-Treated Routes),183.85152777777776,411,411,1,10000,1,0,0,0,9.085843302983916,11.054572391572124,1.649972603862541,179,8950,78.89385474860336,7061
11111-11298,Control (Never-Treated Routes),205.8534166666667,489,489,1,10000,1,0,0,0,18.25855994627641,26.232404856091897,7.009449728045548,161,8032,76.68077689243027,6159
11111-13930,Control (Never-Treated Routes),162.90139344262295,315,315,1,10000,1,0,0,0,18.9649093255282,32.946681892377285,0.5388614927514299,92,4594,85.95994775794514,3949
11122-11292,Control (Never-Treated Routes),221.62650000000002,230,230,1,10000,1,0,0,0,14.276416850600462,23.46219665961094,3.8216897755797135,386,19316,78.27189894388073,15119
11122-14869,Control (Never-Treated Routes),171.8044,320,320,1,10000,1,0,0,0,6.8390035284267485,15.410450008319303,2.712774536229691,181,9080,74.87885462555066,6799
11140-11298,Control (Never-Treated Routes),178.77063659064112,354,354,2,5082.295621729155,1,1,43.58534405719393,0,13.392709825942147,21.35866586311235,6.9953179492078865,625,44851,62.37319123319436,27975
11140-12191,Control (Never-Treated Routes),156.11683018867922,187,187,1,10000,1,0,0,1,11.169039612436743,19.877818583875836,1.0339109977019252,402,51507,59.545304521715494,30670
11140-12266,Control (Never-Treated Routes),182.8213815789473,201,201,1,10000,1,0,0,0,12.745891307937438,17.46568997954477,2.2266252058315983,705,32156,80.40490110710287,25855
11146-10397,Control (Never-Treated Routes),181.0426083426167,363,363,3,4423.137883098967,1,1,34.12226519655949,0,14.770667668897106,23.354264633957776,1.1119273953302267,349,23574,73.48349876983117,17323
11146-11298,Control (Never-Treated Routes),230.38694736842106,946,946,1,10000,1,0,0,0,22.071431064658633,34.72929058802945,7.060600623186213,86,4300,75.67441860465117,3254
11146-11433,Control (Never-Treated Routes),247.7415906854476,281,281,2,5173.731340412434,1,0,0,0,13.627288650770726,13.85312704378531,2.1648777529140317,121,6050,60.29752066115702,3648
11146-12264,Control (Never-Treated Routes),227.12666666666664,227,227,1,10000,1,0,0,0,8.238419792516925,11.9603694930214,5.973644101447082,88,4400,58.97727272727272,2595
11146-12266,Control (Never-Treated Routes),403.13609756097566,975,975,1,10000,1,0,0,0,19.205463673354288,46.2576350696348,3.03886149275143,79,3872,62.75826446280992,2430
11146-13930,Control (Never-Treated Routes),192.4932098765432,416,416,1,10000,1,0,0,0,18.114635190109137,25.818681739014803,4.705528159418096,161,8050,69.18012422360248,5569
11150-10397,Control (Never-Treated Routes),65.36,83,83,1,10000,1,0,0,0,10.439054525680653,17.343228565623782,4.886687579707952,312,15626,61.80084474593626,9657
